Date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-10-06,142.0,142.15,138.37,139.47,83221119,141.2098639063,141.3590292555,137.6000624558,138.6939416832,83221119,0.0,1.0
2021-10-07,143.29,144.215,142.72,143.06,61732656,142.4926859094,143.4125388961,141.9258575825,142.2639657073,61732656,0.0,1.0
2021-10-08,142.9,144.1781,142.56,144.03,58773155,142.1048560015,143.3758442202,141.7667478767,143.2285682988,58773155,0.0,1.0
2021-10-11,142.81,144.81,141.81,142.27,64452219,142.015356792,144.0042281146,141.0209211307,141.4783615349,64452219,0.0,1.0
2021-10-12,141.51,143.25,141.0401,143.23,73035859,140.7225904323,142.452908483,140.255305115,142.4330197697,73035859,0.0,1.0
2021-10-13,140.91,141.4,139.2,141.235,78762721,140.1259290355,140.6132025095,138.4254440546,140.4491206254,78762721,0.0,1.0
2021-10-14,143.76,143.88,141.51,142.11,69907100,142.9600706702,143.0794029496,140.7225904323,141.3192518291,69907100,0.0,1.0
2021-10-15,144.84,144.895,143.51,143.77,67940334,144.0340611844,144.0887551458,142.7114617549,142.9700150268,67940334,0.0,1.0
2021-10-18,146.55,146.84,143.16,143.445,85589175,145.7345461653,146.0229325071,142.3634092734,142.6468234369,85589175,0.0,1.0
2021-10-19,148.76,149.17,146.55,147.01,76378894,147.9322489768,148.3399675979,145.7345461653,146.1919865695,76378894,0.0,1.0
2021-10-20,149.26,149.7539,148.12,148.7,58418788,148.4294668074,148.9206185806,147.2958101535,147.8725828371,58418788,0.0,1.0
2021-10-21,149.48,149.64,147.87,148.81,61420990,148.6482426529,148.8073523587,147.0472012382,147.9819707599,61420990,0.0,1.0
2021-10-22,148.69,150.18,148.64,149.69,58883443,147.8626384805,149.3443476159,147.8129166974,148.8570741418,58883443,0.0,1.0
2021-10-25,148.64,149.37,147.6211,148.68,50720556,147.8129166974,148.5388547302,146.7996862021,147.8526941239,50720556,0.0,1.0
